# source=UNECE WLTP-DHC-12-07e official workbook
# source_workbook=C:\Projects\SiCTransistorModelDriveCycles\sim\src\drive_cycles\wltp_data\WLTP-DHC-12-07e.xls
# cycle=WLTC Class 3
# test_mode=prescribed_speed_flat_grade
time_s,v_mps,grade_deg
920.0,16.527777778,0.0
921.0,16.805555556,0.0
922.0,17.305555556,0.0
923.0,17.750000000,0.0
924.0,18.083333333,0.0
925.0,17.805555556,0.0
926.0,17.416666667,0.0
927.0,17.222222222,0.0
928.0,17.027777778,0.0
929.0,16.916666667,0.0
930.0,16.805555556,0.0
931.0,16.722222222,0.0
932.0,16.611111111,0.0
933.0,16.500000000,0.0
934.0,16.277777778,0.0
935.0,15.972222222,0.0
936.0,15.722222222,0.0
937.0,15.555555556,0.0
938.0,15.416666667,0.0
939.0,15.277777778,0.0
940.0,15.111111111,0.0
941.0,15.027777778,0.0
942.0,15.000000000,0.0
943.0,14.972222222,0.0
944.0,14.972222222,0.0
945.0,15.000000000,0.0
946.0,15.055555556,0.0
947.0,15.277777778,0.0
948.0,15.500000000,0.0
949.0,15.611111111,0.0
950.0,15.583333333,0.0
951.0,15.305555556,0.0
952.0,14.638888889,0.0
953.0,13.444444444,0.0
954.0,11.972222222,0.0
955.0,10.500000000,0.0
956.0,9.027777778,0.0
957.0,7.555555556,0.0
958.0,6.972222222,0.0
959.0,7.222222222,0.0
960.0,8.138888889,0.0
961.0,9.611111111,0.0
962.0,11.222222222,0.0
963.0,12.583333333,0.0
964.0,13.611111111,0.0
965.0,14.194444444,0.0
966.0,14.472222222,0.0
967.0,14.500000000,0.0
968.0,14.472222222,0.0
969.0,14.361111111,0.0
970.0,14.138888889,0.0
971.0,13.666666667,0.0
972.0,12.750000000,0.0
973.0,11.277777778,0.0
974.0,9.805555556,0.0
975.0,8.333333333,0.0
976.0,6.861111111,0.0
977.0,5.361111111,0.0
978.0,4.444444444,0.0
979.0,3.666666667,0.0
980.0,2.972222222,0.0
981.0,2.444444444,0.0
982.0,2.000000000,0.0
983.0,1.527777778,0.0
984.0,0.888888889,0.0
985.0,0.305555556,0.0
986.0,0.000000000,0.0
987.0,0.000000000,0.0
988.0,0.000000000,0.0
989.0,0.000000000,0.0
990.0,0.000000000,0.0
991.0,0.000000000,0.0
992.0,0.000000000,0.0
993.0,0.000000000,0.0
994.0,0.000000000,0.0
995.0,0.000000000,0.0
996.0,0.000000000,0.0
997.0,0.000000000,0.0
998.0,0.000000000,0.0
999.0,0.000000000,0.0
1000.0,0.000000000,0.0
1001.0,0.000000000,0.0
1002.0,0.000000000,0.0
1003.0,0.000000000,0.0
1004.0,0.000000000,0.0
1005.0,0.000000000,0.0
1006.0,0.000000000,0.0
1007.0,0.000000000,0.0
1008.0,0.000000000,0.0
1009.0,0.000000000,0.0
1010.0,0.000000000,0.0
1011.0,0.000000000,0.0
1012.0,0.000000000,0.0
1013.0,0.000000000,0.0
1014.0,0.000000000,0.0
1015.0,0.000000000,0.0
1016.0,0.000000000,0.0
1017.0,0.000000000,0.0
1018.0,0.000000000,0.0
1019.0,0.000000000,0.0
1020.0,0.000000000,0.0
1021.0,0.000000000,0.0
1022.0,0.000000000,0.0
1023.0,0.000000000,0.0
1024.0,0.000000000,0.0
1025.0,0.000000000,0.0
1026.0,0.000000000,0.0
1027.0,0.222222222,0.0
1028.0,1.000000000,0.0
1029.0,2.388888889,0.0
1030.0,4.055555556,0.0
1031.0,5.555555556,0.0
1032.0,6.777777778,0.0
1033.0,7.833333333,0.0
1034.0,8.805555556,0.0
1035.0,9.722222222,0.0
1036.0,10.444444444,0.0
1037.0,11.027777778,0.0
1038.0,11.527777778,0.0
1039.0,12.111111111,0.0
1040.0,12.777777778,0.0
1041.0,13.444444444,0.0
1042.0,14.027777778,0.0
1043.0,14.416666667,0.0
1044.0,14.611111111,0.0
1045.0,14.666666667,0.0
1046.0,14.694444444,0.0
1047.0,14.750000000,0.0
1048.0,14.805555556,0.0
1049.0,14.750000000,0.0
1050.0,14.527777778,0.0
1051.0,14.083333333,0.0
1052.0,13.555555556,0.0
1053.0,12.916666667,0.0
1054.0,12.166666667,0.0
1055.0,11.194444444,0.0
1056.0,10.000000000,0.0
1057.0,8.527777778,0.0
1058.0,7.055555556,0.0
1059.0,5.833333333,0.0
1060.0,4.638888889,0.0
1061.0,3.722222222,0.0
1062.0,3.333333333,0.0
1063.0,3.361111111,0.0
1064.0,3.555555556,0.0
1065.0,4.333333333,0.0
1066.0,5.527777778,0.0
1067.0,6.500000000,0.0
1068.0,6.833333333,0.0
1069.0,7.000000000,0.0
1070.0,7.333333333,0.0
1071.0,8.000000000,0.0
1072.0,8.833333333,0.0
1073.0,9.805555556,0.0
1074.0,10.972222222,0.0
1075.0,12.361111111,0.0
1076.0,13.694444444,0.0
1077.0,14.805555556,0.0
1078.0,15.666666667,0.0
1079.0,16.361111111,0.0
1080.0,17.000000000,0.0
1081.0,17.388888889,0.0
1082.0,17.500000000,0.0
1083.0,17.361111111,0.0
1084.0,16.916666667,0.0
1085.0,16.472222222,0.0
1086.0,16.277777778,0.0
1087.0,16.277777778,0.0
1088.0,16.305555556,0.0
1089.0,16.333333333,0.0
1090.0,16.333333333,0.0
1091.0,16.333333333,0.0
1092.0,16.416666667,0.0
1093.0,16.694444444,0.0
1094.0,17.138888889,0.0
1095.0,17.500000000,0.0
1096.0,17.694444444,0.0
1097.0,17.750000000,0.0
1098.0,17.638888889,0.0
1099.0,17.305555556,0.0
1100.0,16.750000000,0.0
1101.0,16.361111111,0.0
1102.0,16.222222222,0.0
1103.0,16.333333333,0.0
1104.0,16.722222222,0.0
1105.0,17.305555556,0.0
1106.0,17.750000000,0.0
1107.0,17.916666667,0.0
1108.0,17.888888889,0.0
1109.0,17.638888889,0.0
1110.0,17.222222222,0.0
1111.0,17.000000000,0.0
1112.0,17.027777778,0.0
1113.0,17.388888889,0.0
1114.0,18.138888889,0.0
1115.0,18.888888889,0.0
1116.0,19.277777778,0.0
1117.0,19.361111111,0.0
1118.0,19.250000000,0.0
1119.0,18.916666667,0.0
1120.0,18.583333333,0.0
1121.0,18.388888889,0.0
1122.0,18.250000000,0.0
1123.0,18.027777778,0.0
1124.0,17.555555556,0.0
1125.0,16.750000000,0.0
1126.0,15.500000000,0.0
1127.0,14.027777778,0.0
1128.0,12.555555556,0.0
1129.0,11.138888889,0.0
1130.0,10.055555556,0.0
1131.0,9.138888889,0.0
1132.0,8.277777778,0.0
1133.0,7.388888889,0.0
1134.0,6.388888889,0.0
1135.0,5.388888889,0.0
1136.0,4.527777778,0.0
1137.0,4.055555556,0.0
1138.0,3.944444444,0.0
1139.0,3.972222222,0.0
1140.0,4.055555556,0.0
1141.0,4.194444444,0.0
1142.0,4.555555556,0.0
1143.0,5.305555556,0.0
1144.0,6.250000000,0.0
1145.0,6.777777778,0.0
1146.0,6.888888889,0.0
1147.0,6.305555556,0.0
1148.0,4.833333333,0.0
1149.0,3.833333333,0.0
1150.0,3.333333333,0.0
1151.0,3.333333333,0.0
1152.0,3.333333333,0.0
1153.0,3.861111111,0.0
1154.0,5.222222222,0.0
1155.0,6.972222222,0.0
1156.0,8.277777778,0.0
1157.0,9.388888889,0.0
1158.0,10.611111111,0.0
1159.0,12.055555556,0.0
1160.0,13.583333333,0.0
1161.0,14.944444444,0.0
1162.0,16.055555556,0.0
1163.0,17.083333333,0.0
1164.0,18.055555556,0.0
1165.0,19.000000000,0.0
1166.0,19.888888889,0.0
1167.0,20.277777778,0.0
1168.0,20.638888889,0.0
1169.0,21.166666667,0.0
1170.0,21.638888889,0.0
1171.0,22.083333333,0.0
1172.0,22.500000000,0.0
1173.0,22.861111111,0.0
1174.0,23.194444444,0.0
1175.0,23.500000000,0.0
1176.0,23.750000000,0.0
1177.0,23.972222222,0.0
1178.0,24.194444444,0.0
1179.0,24.472222222,0.0
1180.0,24.750000000,0.0
1181.0,25.027777778,0.0
1182.0,25.277777778,0.0
1183.0,25.472222222,0.0
1184.0,25.638888889,0.0
1185.0,25.777777778,0.0
1186.0,25.861111111,0.0
1187.0,25.861111111,0.0
1188.0,25.861111111,0.0
1189.0,25.861111111,0.0
1190.0,25.861111111,0.0
1191.0,25.861111111,0.0
1192.0,25.861111111,0.0
1193.0,25.861111111,0.0
1194.0,25.861111111,0.0
1195.0,25.861111111,0.0
1196.0,25.888888889,0.0
1197.0,25.888888889,0.0
1198.0,25.916666667,0.0
1199.0,26.027777778,0.0
1200.0,26.166666667,0.0
1201.0,26.388888889,0.0
1202.0,26.611111111,0.0
1203.0,26.777777778,0.0
1204.0,26.888888889,0.0
1205.0,26.944444444,0.0
1206.0,26.972222222,0.0
1207.0,27.000000000,0.0
1208.0,27.027777778,0.0
1209.0,27.055555556,0.0
1210.0,27.055555556,0.0
1211.0,27.055555556,0.0
1212.0,27.055555556,0.0
1213.0,27.027777778,0.0
1214.0,27.027777778,0.0
1215.0,27.027777778,0.0
1216.0,27.027777778,0.0
1217.0,27.000000000,0.0
1218.0,26.972222222,0.0
1219.0,26.944444444,0.0
1220.0,26.916666667,0.0
1221.0,26.861111111,0.0
1222.0,26.777777778,0.0
1223.0,26.694444444,0.0
1224.0,26.583333333,0.0
1225.0,26.527777778,0.0
1226.0,26.472222222,0.0
1227.0,26.444444444,0.0
1228.0,26.388888889,0.0
1229.0,26.361111111,0.0
1230.0,26.305555556,0.0
1231.0,26.250000000,0.0
1232.0,26.222222222,0.0
1233.0,26.222222222,0.0
1234.0,26.194444444,0.0
1235.0,26.194444444,0.0
1236.0,26.138888889,0.0
1237.0,26.083333333,0.0
1238.0,25.944444444,0.0
1239.0,25.777777778,0.0
1240.0,25.555555556,0.0
1241.0,25.361111111,0.0
1242.0,25.166666667,0.0
1243.0,25.000000000,0.0
1244.0,24.805555556,0.0
1245.0,24.638888889,0.0
1246.0,24.472222222,0.0
1247.0,24.277777778,0.0
1248.0,24.083333333,0.0
1249.0,23.888888889,0.0
1250.0,23.694444444,0.0
1251.0,23.527777778,0.0
1252.0,23.361111111,0.0
1253.0,23.194444444,0.0
1254.0,23.027777778,0.0
1255.0,22.861111111,0.0
1256.0,22.694444444,0.0
1257.0,22.527777778,0.0
1258.0,22.361111111,0.0
1259.0,22.194444444,0.0
1260.0,22.055555556,0.0
1261.0,21.944444444,0.0
1262.0,21.861111111,0.0
1263.0,21.861111111,0.0
1264.0,21.888888889,0.0
1265.0,21.972222222,0.0
1266.0,22.055555556,0.0
1267.0,22.111111111,0.0
1268.0,22.166666667,0.0
1269.0,22.166666667,0.0
1270.0,22.111111111,0.0
1271.0,22.027777778,0.0
1272.0,21.916666667,0.0
1273.0,21.805555556,0.0
1274.0,21.722222222,0.0
1275.0,21.638888889,0.0
1276.0,21.583333333,0.0
1277.0,21.583333333,0.0
1278.0,21.611111111,0.0
1279.0,21.638888889,0.0
1280.0,21.694444444,0.0
1281.0,21.750000000,0.0
1282.0,21.750000000,0.0
1283.0,21.777777778,0.0
1284.0,21.777777778,0.0
1285.0,21.777777778,0.0
1286.0,21.722222222,0.0
1287.0,21.666666667,0.0
1288.0,21.583333333,0.0
1289.0,21.472222222,0.0
1290.0,21.361111111,0.0
1291.0,21.277777778,0.0
1292.0,21.166666667,0.0
1293.0,21.027777778,0.0
1294.0,20.888888889,0.0
1295.0,20.750000000,0.0
1296.0,20.666666667,0.0
1297.0,20.638888889,0.0
1298.0,20.666666667,0.0
1299.0,20.722222222,0.0
1300.0,20.805555556,0.0
1301.0,20.861111111,0.0
1302.0,20.916666667,0.0
1303.0,20.972222222,0.0
1304.0,21.055555556,0.0
1305.0,21.083333333,0.0
1306.0,21.111111111,0.0
1307.0,21.111111111,0.0
1308.0,21.111111111,0.0
1309.0,21.083333333,0.0
1310.0,21.083333333,0.0
1311.0,21.055555556,0.0
1312.0,21.027777778,0.0
1313.0,20.972222222,0.0
1314.0,20.888888889,0.0
1315.0,20.833333333,0.0
1316.0,20.750000000,0.0
1317.0,20.583333333,0.0
1318.0,20.472222222,0.0
1319.0,20.361111111,0.0
1320.0,20.416666667,0.0
1321.0,20.555555556,0.0
1322.0,20.805555556,0.0
1323.0,21.138888889,0.0
1324.0,21.583333333,0.0
1325.0,22.000000000,0.0
1326.0,22.305555556,0.0
1327.0,22.444444444,0.0
1328.0,22.500000000,0.0
1329.0,22.500000000,0.0
1330.0,22.500000000,0.0
1331.0,22.500000000,0.0
1332.0,22.500000000,0.0
1333.0,22.472222222,0.0
1334.0,22.388888889,0.0
1335.0,22.305555556,0.0
1336.0,22.222222222,0.0
1337.0,22.194444444,0.0
1338.0,22.166666667,0.0
1339.0,22.166666667,0.0
1340.0,22.166666667,0.0
1341.0,22.194444444,0.0
1342.0,22.222222222,0.0
1343.0,22.333333333,0.0
1344.0,22.444444444,0.0
1345.0,22.555555556,0.0
1346.0,22.638888889,0.0
1347.0,22.666666667,0.0
1348.0,22.666666667,0.0
1349.0,22.611111111,0.0
1350.0,22.416666667,0.0
1351.0,22.111111111,0.0
1352.0,21.722222222,0.0
1353.0,21.333333333,0.0
1354.0,20.916666667,0.0
1355.0,20.500000000,0.0
1356.0,20.027777778,0.0
1357.0,19.500000000,0.0
1358.0,18.944444444,0.0
1359.0,18.361111111,0.0
1360.0,17.722222222,0.0
1361.0,17.111111111,0.0
1362.0,16.722222222,0.0
1363.0,16.611111111,0.0
1364.0,16.777777778,0.0
1365.0,17.166666667,0.0
1366.0,17.388888889,0.0
1367.0,17.416666667,0.0
1368.0,17.194444444,0.0
1369.0,16.666666667,0.0
1370.0,16.222222222,0.0
1371.0,16.055555556,0.0
1372.0,16.055555556,0.0
1373.0,16.055555556,0.0
1374.0,15.916666667,0.0
1375.0,15.611111111,0.0
1376.0,15.083333333,0.0
1377.0,14.111111111,0.0
1378.0,12.638888889,0.0
1379.0,11.166666667,0.0
1380.0,9.694444444,0.0
1381.0,8.222222222,0.0
1382.0,7.583333333,0.0
1383.0,8.138888889,0.0
1384.0,9.138888889,0.0
1385.0,9.888888889,0.0
1386.0,10.194444444,0.0
1387.0,10.444444444,0.0
1388.0,10.944444444,0.0
1389.0,11.805555556,0.0
1390.0,12.916666667,0.0
1391.0,13.944444444,0.0
1392.0,14.666666667,0.0
1393.0,15.083333333,0.0
1394.0,15.250000000,0.0
1395.0,15.250000000,0.0
1396.0,15.194444444,0.0
1397.0,15.027777778,0.0
1398.0,14.777777778,0.0
1399.0,14.472222222,0.0
1400.0,14.083333333,0.0
1401.0,13.638888889,0.0
1402.0,13.166666667,0.0
1403.0,12.555555556,0.0
1404.0,11.611111111,0.0
1405.0,10.138888889,0.0
1406.0,8.666666667,0.0
1407.0,7.666666667,0.0
1408.0,7.472222222,0.0
1409.0,7.583333333,0.0
1410.0,7.638888889,0.0
1411.0,7.611111111,0.0
1412.0,7.527777778,0.0
1413.0,7.416666667,0.0
1414.0,7.444444444,0.0
1415.0,7.833333333,0.0
1416.0,8.638888889,0.0
1417.0,9.666666667,0.0
1418.0,10.666666667,0.0
1419.0,11.361111111,0.0
1420.0,11.583333333,0.0
1421.0,11.361111111,0.0
1422.0,10.638888889,0.0
1423.0,9.805555556,0.0
1424.0,9.527777778,0.0
1425.0,9.611111111,0.0
1426.0,10.083333333,0.0
1427.0,10.972222222,0.0
1428.0,11.611111111,0.0
1429.0,11.805555556,0.0
1430.0,11.638888889,0.0
1431.0,11.138888889,0.0
1432.0,10.166666667,0.0
1433.0,8.694444444,0.0
1434.0,7.222222222,0.0
1435.0,5.722222222,0.0
1436.0,5.305555556,0.0
1437.0,5.472222222,0.0
1438.0,5.861111111,0.0
1439.0,6.111111111,0.0
1440.0,6.138888889,0.0
1441.0,5.944444444,0.0
1442.0,5.444444444,0.0
1443.0,5.083333333,0.0
1444.0,5.000000000,0.0
1445.0,5.083333333,0.0
1446.0,5.138888889,0.0
1447.0,4.972222222,0.0
1448.0,4.166666667,0.0
1449.0,2.750000000,0.0
1450.0,1.277777778,0.0
1451.0,0.333333333,0.0
1452.0,0.000000000,0.0
1453.0,0.000000000,0.0
1454.0,0.000000000,0.0
1455.0,0.000000000,0.0
1456.0,0.000000000,0.0
1457.0,0.000000000,0.0
1458.0,0.000000000,0.0
1459.0,0.000000000,0.0
1460.0,0.000000000,0.0
1461.0,0.000000000,0.0
1462.0,0.000000000,0.0
1463.0,0.000000000,0.0
1464.0,0.000000000,0.0
1465.0,0.000000000,0.0
1466.0,0.000000000,0.0
1467.0,0.000000000,0.0
1468.0,0.000000000,0.0
1469.0,0.000000000,0.0
1470.0,0.000000000,0.0
1471.0,0.000000000,0.0
1472.0,0.000000000,0.0
1473.0,0.000000000,0.0
1474.0,0.000000000,0.0
1475.0,0.000000000,0.0
1476.0,0.000000000,0.0
1477.0,0.000000000,0.0
1478.0,0.000000000,0.0
1479.0,0.611111111,0.0
1480.0,1.222222222,0.0
1481.0,1.750000000,0.0
1482.0,2.194444444,0.0
1483.0,2.555555556,0.0
1484.0,2.888888889,0.0
1485.0,3.194444444,0.0
1486.0,3.583333333,0.0
1487.0,4.083333333,0.0
1488.0,4.722222222,0.0
1489.0,5.500000000,0.0
1490.0,6.416666667,0.0
1491.0,7.416666667,0.0
1492.0,8.472222222,0.0
1493.0,9.472222222,0.0
1494.0,10.416666667,0.0
1495.0,11.277777778,0.0
1496.0,12.027777778,0.0
1497.0,12.694444444,0.0
1498.0,13.250000000,0.0
1499.0,13.694444444,0.0
1500.0,14.027777778,0.0
1501.0,14.250000000,0.0
1502.0,14.472222222,0.0
1503.0,14.638888889,0.0
1504.0,14.833333333,0.0
1505.0,15.000000000,0.0
1506.0,15.138888889,0.0
1507.0,15.277777778,0.0
1508.0,15.444444444,0.0
1509.0,15.638888889,0.0
1510.0,15.888888889,0.0
1511.0,16.250000000,0.0
1512.0,16.722222222,0.0
1513.0,17.305555556,0.0
1514.0,17.972222222,0.0
1515.0,18.638888889,0.0
1516.0,19.222222222,0.0
1517.0,19.638888889,0.0
1518.0,19.972222222,0.0
1519.0,20.194444444,0.0
1520.0,20.388888889,0.0
1521.0,20.500000000,0.0
1522.0,20.583333333,0.0
1523.0,20.555555556,0.0
1524.0,20.444444444,0.0
1525.0,20.138888889,0.0
1526.0,19.666666667,0.0
1527.0,19.055555556,0.0
1528.0,18.388888889,0.0
1529.0,17.777777778,0.0
1530.0,17.277777778,0.0
1531.0,16.916666667,0.0
1532.0,16.722222222,0.0
1533.0,16.666666667,0.0
1534.0,16.777777778,0.0
1535.0,17.055555556,0.0
1536.0,17.555555556,0.0
1537.0,18.222222222,0.0
1538.0,19.000000000,0.0
1539.0,19.888888889,0.0
1540.0,20.805555556,0.0
1541.0,21.777777778,0.0
1542.0,22.722222222,0.0
1543.0,23.583333333,0.0
1544.0,24.277777778,0.0
1545.0,24.722222222,0.0
1546.0,25.000000000,0.0
1547.0,25.166666667,0.0
1548.0,25.277777778,0.0
1549.0,25.416666667,0.0
1550.0,25.555555556,0.0
1551.0,25.750000000,0.0
1552.0,25.944444444,0.0
1553.0,26.166666667,0.0
1554.0,26.361111111,0.0
1555.0,26.583333333,0.0
1556.0,26.833333333,0.0
1557.0,27.138888889,0.0
1558.0,27.472222222,0.0
1559.0,27.888888889,0.0
1560.0,28.333333333,0.0
1561.0,28.777777778,0.0
1562.0,29.222222222,0.0
1563.0,29.666666667,0.0
1564.0,30.138888889,0.0
1565.0,30.611111111,0.0
1566.0,31.083333333,0.0
1567.0,31.583333333,0.0
1568.0,32.027777778,0.0
1569.0,32.444444444,0.0
1570.0,32.833333333,0.0
1571.0,33.194444444,0.0
1572.0,33.527777778,0.0
1573.0,33.833333333,0.0
1574.0,34.055555556,0.0
1575.0,34.222222222,0.0
1576.0,34.333333333,0.0
1577.0,34.361111111,0.0
1578.0,34.333333333,0.0
1579.0,34.250000000,0.0
1580.0,34.166666667,0.0
1581.0,34.027777778,0.0
1582.0,33.916666667,0.0
1583.0,33.750000000,0.0
1584.0,33.555555556,0.0
1585.0,33.333333333,0.0
1586.0,33.083333333,0.0
1587.0,32.805555556,0.0
1588.0,32.527777778,0.0
1589.0,32.277777778,0.0
1590.0,32.083333333,0.0
1591.0,31.916666667,0.0
1592.0,31.805555556,0.0
1593.0,31.694444444,0.0
1594.0,31.638888889,0.0
1595.0,31.583333333,0.0
1596.0,31.472222222,0.0
1597.0,31.361111111,0.0
1598.0,31.166666667,0.0
1599.0,30.944444444,0.0
1600.0,30.694444444,0.0
1601.0,30.416666667,0.0
1602.0,30.138888889,0.0
1603.0,29.916666667,0.0
1604.0,29.750000000,0.0
1605.0,29.611111111,0.0
1606.0,29.555555556,0.0
1607.0,29.500000000,0.0
1608.0,29.500000000,0.0
1609.0,29.500000000,0.0
1610.0,29.555555556,0.0
1611.0,29.583333333,0.0
1612.0,29.666666667,0.0
1613.0,29.777777778,0.0
1614.0,29.944444444,0.0
1615.0,30.138888889,0.0
1616.0,30.388888889,0.0
1617.0,30.694444444,0.0
1618.0,31.027777778,0.0
1619.0,31.388888889,0.0
1620.0,31.694444444,0.0
1621.0,31.972222222,0.0
1622.0,32.194444444,0.0
1623.0,32.361111111,0.0
1624.0,32.416666667,0.0
1625.0,32.388888889,0.0
1626.0,32.277777778,0.0
1627.0,32.000000000,0.0
1628.0,31.611111111,0.0
1629.0,31.111111111,0.0
1630.0,30.583333333,0.0
1631.0,30.083333333,0.0
1632.0,29.722222222,0.0
1633.0,29.472222222,0.0
1634.0,29.388888889,0.0
1635.0,29.361111111,0.0
1636.0,29.361111111,0.0
1637.0,29.333333333,0.0
1638.0,29.250000000,0.0
1639.0,29.138888889,0.0
1640.0,29.000000000,0.0
1641.0,28.888888889,0.0
1642.0,28.833333333,0.0
1643.0,28.861111111,0.0
1644.0,29.000000000,0.0
1645.0,29.194444444,0.0
1646.0,29.472222222,0.0
1647.0,29.777777778,0.0
1648.0,30.138888889,0.0
1649.0,30.527777778,0.0
1650.0,30.916666667,0.0
1651.0,31.305555556,0.0
1652.0,31.638888889,0.0
1653.0,31.944444444,0.0
1654.0,32.222222222,0.0
1655.0,32.444444444,0.0
1656.0,32.666666667,0.0
1657.0,32.888888889,0.0
1658.0,33.111111111,0.0
1659.0,33.333333333,0.0
1660.0,33.555555556,0.0
1661.0,33.777777778,0.0
1662.0,33.972222222,0.0
1663.0,34.194444444,0.0
1664.0,34.388888889,0.0
1665.0,34.555555556,0.0
1666.0,34.722222222,0.0
1667.0,34.833333333,0.0
1668.0,34.944444444,0.0
1669.0,35.027777778,0.0
1670.0,35.111111111,0.0
1671.0,35.166666667,0.0
1672.0,35.194444444,0.0
1673.0,35.222222222,0.0
1674.0,35.250000000,0.0
1675.0,35.250000000,0.0
1676.0,35.250000000,0.0
1677.0,35.222222222,0.0
1678.0,35.166666667,0.0
1679.0,35.083333333,0.0
1680.0,35.000000000,0.0
1681.0,34.916666667,0.0
1682.0,34.888888889,0.0
1683.0,34.888888889,0.0
1684.0,34.944444444,0.0
1685.0,35.055555556,0.0
1686.0,35.166666667,0.0
1687.0,35.277777778,0.0
1688.0,35.388888889,0.0
1689.0,35.444444444,0.0
1690.0,35.500000000,0.0
1691.0,35.527777778,0.0
1692.0,35.555555556,0.0
1693.0,35.583333333,0.0
1694.0,35.611111111,0.0
1695.0,35.638888889,0.0
1696.0,35.666666667,0.0
1697.0,35.694444444,0.0
1698.0,35.722222222,0.0
1699.0,35.722222222,0.0
1700.0,35.694444444,0.0
1701.0,35.638888889,0.0
1702.0,35.583333333,0.0
1703.0,35.527777778,0.0
1704.0,35.444444444,0.0
1705.0,35.388888889,0.0
1706.0,35.333333333,0.0
1707.0,35.277777778,0.0
1708.0,35.250000000,0.0
1709.0,35.222222222,0.0
1710.0,35.194444444,0.0
1711.0,35.222222222,0.0
1712.0,35.250000000,0.0
1713.0,35.305555556,0.0
1714.0,35.388888889,0.0
1715.0,35.472222222,0.0
1716.0,35.583333333,0.0
1717.0,35.694444444,0.0
1718.0,35.833333333,0.0
1719.0,35.972222222,0.0
1720.0,36.138888889,0.0
1721.0,36.277777778,0.0
1722.0,36.388888889,0.0
1723.0,36.444444444,0.0
1724.0,36.472222222,0.0
1725.0,36.444444444,0.0
1726.0,36.305555556,0.0
1727.0,36.055555556,0.0
1728.0,35.666666667,0.0
1729.0,35.138888889,0.0
1730.0,34.472222222,0.0
1731.0,33.777777778,0.0
1732.0,33.055555556,0.0
1733.0,32.361111111,0.0
1734.0,31.694444444,0.0
1735.0,31.055555556,0.0
1736.0,30.416666667,0.0
1737.0,29.750000000,0.0
1738.0,29.111111111,0.0
1739.0,28.472222222,0.0
1740.0,27.888888889,0.0
1741.0,27.388888889,0.0
1742.0,27.000000000,0.0
1743.0,26.638888889,0.0
1744.0,26.333333333,0.0
1745.0,26.055555556,0.0
1746.0,25.777777778,0.0
1747.0,25.500000000,0.0
1748.0,25.277777778,0.0
1749.0,25.055555556,0.0
1750.0,24.888888889,0.0
1751.0,24.750000000,0.0
1752.0,24.611111111,0.0
1753.0,24.472222222,0.0
1754.0,24.333333333,0.0
1755.0,24.194444444,0.0
1756.0,24.055555556,0.0
1757.0,23.916666667,0.0
1758.0,23.750000000,0.0
1759.0,23.611111111,0.0
1760.0,23.444444444,0.0
1761.0,23.277777778,0.0
1762.0,23.111111111,0.0
1763.0,22.944444444,0.0
1764.0,22.777777778,0.0
1765.0,22.583333333,0.0
1766.0,22.333333333,0.0
1767.0,21.972222222,0.0
1768.0,21.500000000,0.0
1769.0,20.861111111,0.0
1770.0,20.083333333,0.0
1771.0,19.194444444,0.0
1772.0,18.305555556,0.0
1773.0,17.416666667,0.0
1774.0,16.583333333,0.0
1775.0,15.833333333,0.0
1776.0,15.166666667,0.0
1777.0,14.500000000,0.0
1778.0,13.805555556,0.0
1779.0,13.000000000,0.0
1780.0,12.083333333,0.0
1781.0,11.083333333,0.0
1782.0,10.111111111,0.0
1783.0,9.222222222,0.0
1784.0,8.472222222,0.0
1785.0,7.861111111,0.0
1786.0,7.305555556,0.0
1787.0,6.777777778,0.0
1788.0,6.250000000,0.0
1789.0,5.694444444,0.0
1790.0,5.055555556,0.0
1791.0,4.305555556,0.0
1792.0,3.416666667,0.0
1793.0,2.416666667,0.0
1794.0,1.444444444,0.0
1795.0,0.000000000,0.0
1796.0,0.000000000,0.0
1797.0,0.000000000,0.0
1798.0,0.000000000,0.0
1799.0,0.000000000,0.0
1800.0,0.000000000,0.0
